"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	G101	G102	G103	G104	G105	G106	G107	G108	G109	G110	G111	G112	G113	G114	G115	G116	G117	G118	G119	G120	G121	G122	G123	G124	G125	G126	G127	G128	G129	G130	G131	G132	G133	G134	G135	G136	G137	G138	G139	G140	G141	G142	G143	G144	G145	G146	G147	G148	G149	G150	G151	G152	G153	G154	G155	G156	G157	G158	G159	G160	G161	G162	G163	G164	G165	G166	G167	G168	G169	G170	G171	G172	G173	G174	G175	G176	G177	G178	G179	G180	G181	G182	G183	G184	G185	G186	G187	G188	G189	G190	G191	G192	G193	G194	G195	G196	G197	G198	G199	G200
950	0.5632553	0.6985476	0.1139382	0.7139036	0.7720030	0.3880699	0.5263107	0.4909017	0.5465184	0.5646084	0.0614602	0.4996935	0.5169211	0.3188491	0.1074383	0.0330407	0.7017750	0.4373982	0.4746353	0.4190556	0.0610580	0.6465081	0.8061735	0.6231188	0.6064211	0.5690464	0.1338663	0.4605841	0.0356176	0.1774436	0.4159941	0.4109034	0.5030768	0.0185443	0.4779999	0.3471441	0.5771142	0.4554585	0.0054035	0.2068831	0.6306750	0.7355546	0.4661472	0.1328830	0.0741198	0.1196729	0.3247505	0.6262449	0.0360143	0.2526319	0.1233558	0.6956952	0.4749483	0.0069963	0.5116431	0.3399721	0.5999938	0.1944548	0.6194928	0.3560101	0.0979595	0.4451971	0.3474127	0.7330113	0.6520905	0.5689570	0.3527460	0.0679051	0.2453329	0.4383233	0.0433259	0.7653639	0.3245879	0.5778283	0.1598777	0.5222727	0.0804814	0.6116932	0.0905466	0.3794631	0.6441895	0.5410561	0.4652777	0.6507822	0.5943566	0.2773452	0.6579261	0.3459297	0.0213513	0.0336374	0.7283599	0.3943952	0.4597023	0.4101475	0.6330134	0.3207813	0.6312699	0.1690823	0.3772910	0.3554962	0.0091374	0.0363186	0.5525547	0.3731800	0.6091012	0.1974754	0.3020376	0.0140842	0.1730953	0.8292653	0.3236534	0.6615774	0.7147695	0.0749646	0.6633106	0.0321104	0.5463917	0.0111365	0.2090695	0.7147859	0.4931326	0.0203833	0.0840586	0.7011015	0.0939567	0.3914100	0.0153164	0.4144573	0.6228837	0.4735073	0.0632227	0.3721355	0.0957400	0.6729868	0.2247539	0.5328847	0.1462768	0.6165714	0.6715492	0.6607276	0.1302898	0.4779259	0.3295288	0.0286666	0.2344117	0.2485109	0.3682699	0.0721923	0.6113750	0.2942418	0.4394450	0.6255441	0.2530230	0.2617680	0.2986736	0.3814538	0.6185755	0.5524767	0.2932545	0.1647164	0.1908394	0.2499029	0.2950729	0.5325688	0.3222295	0.2587706	0.0033126	0.6419068	0.3675917	0.2598762	0.3601998	0.6049619	0.3971495	0.6528805	0.1082117	0.7103416	0.7526222	0.0140435	0.2040188	0.1659377	0.4090081	0.2143815	0.2563093	0.6769841	0.2554118	0.6243075	0.0688991	0.5860650	0.0471039	0.2215338	0.6892011	0.0194087	0.1521967	0.0577614	0.7407182	0.5580381	0.4036163	0.0272985	0.6733015	0.4334832
1000	0.6910004	0.7864222	0.1153681	0.6895201	0.6550691	0.3692798	0.5379392	0.5236269	0.5144418	0.3899461	0.0711489	0.5134506	0.4067704	0.2922070	0.2357870	0.0385190	0.5666009	0.5094376	0.4640625	0.4498291	0.0514576	0.7789689	0.6598830	0.6006420	0.6339806	0.4279446	0.2505865	0.3543200	0.0352039	0.2570988	0.4963996	0.4102192	0.5692943	0.0106700	0.5049821	0.2756714	0.6126275	0.4785161	0.0093667	0.3039578	0.6743844	0.6116893	0.4721808	0.1632088	0.0772780	0.1595251	0.3002844	0.7247727	0.0437108	0.2507705	0.1188083	0.5720328	0.4721843	0.0002555	0.4541086	0.4594195	0.6442274	0.2284209	0.5871948	0.3435314	0.0962251	0.5255842	0.4673820	0.7063770	0.6650987	0.5967979	0.3503657	0.0704634	0.2858580	0.5517087	0.0234055	0.6820335	0.3537814	0.7437163	0.1523158	0.5201466	0.0645693	0.6432752	0.0651147	0.4226351	0.6453309	0.5597641	0.4946071	0.6342461	0.6608880	0.3245826	0.6160303	0.4330664	0.0146557	0.0418715	0.6471815	0.3952566	0.5361180	0.5215238	0.4636117	0.2290403	0.4993086	0.1075088	0.3212627	0.3359632	0.0038750	0.0774373	0.5621006	0.3758398	0.4815220	0.2088621	0.3197757	0.0002931	0.1591374	0.7223100	0.3643382	0.5975106	0.5959223	0.1077356	0.6873762	0.0201040	0.5603346	0.0310622	0.2836051	0.5965667	0.4608387	0.0158372	0.1291619	0.5738322	0.0731030	0.3794508	0.0214250	0.3605281	0.6506760	0.4436227	0.0657352	0.3609907	0.1156462	0.7773749	0.1877466	0.5103518	0.1106333	0.6121810	0.7078155	0.7630714	0.1172053	0.4849323	0.2900450	0.0202690	0.2421977	0.2303800	0.4439803	0.1048654	0.8320865	0.2713253	0.4783229	0.6630057	0.2228746	0.2344014	0.3573178	0.4514752	0.6255897	0.5973995	0.3566626	0.1176454	0.2124075	0.3001736	0.3459171	0.5523409	0.2254925	0.4149050	0.0089545	0.5694639	0.2977438	0.1901136	0.3427113	0.5745131	0.5328384	0.7302648	0.0894899	0.7104637	0.5934243	0.0260528	0.2832551	0.1629484	0.5267756	0.1795173	0.3720559	0.6042199	0.2686210	0.6091726	0.0262827	0.4858910	0.0963537	0.1999187	0.9332483	0.0322463	0.1880806	0.1017821	0.7472894	0.5482811	0.3751723	0.0248970	0.5730806	0.3357387

0	0.6045279	0.7427910	0.2446359	0.6456545	0.6804190	0.3352626	0.4093794	0.0219932	0.5859510	0.0880096	0.0687835	0.6305315	0.6261792	0.5486013	0.0101286	0.6175281	0.5321322	0.6535129	0.5134976	0.6639489	0.5363635	0.0161610	0.6012864	0.0002118	0.7455017	0.4826439	0.2219313	0.3900504	0.7378804	0.5216976	0.6969902	0.0880291	0.0557382	0.2827964	0.4387931	0.0610731	0.6079166	0.0427044	0.7014677	0.6646223	0.5885912	0.6751958	0.4466144	0.5555953	0.0513014	0.1634861	0.4231224	0.6491792	0.6640876	0.3063409	0.4871443	0.6511895	0.5846599	0.0179055	0.2869228	0.4167213	0.5738066	0.7274986	0.7083003	0.7458009	0.0417824	0.0808104	0.6408957	0.7554684	0.7391548	0.0552791	0.2947371	0.0731455	0.2032302	0.4617198	0.0447343	0.6707796	0.6135113	0.6539847	0.1188853	0.1429578	0.6097774	0.5597602	0.0549901	0.3176779	0.0526310	0.5223782	0.5731068	0.6736299	0.0475129	0.6028599	0.6166258	0.0484499	0.8188564	0.6598648	0.7086419	0.3317240	0.4861780	0.6558312	0.0900976	0.2698780	0.4487992	0.1290525	0.3048938	0.3535617	0.2358904	0.0753103	0.7230287	0.5083907	0.0272221	0.0353078	0.3237827	0.0100596	0.1410867	0.6824609	0.3535945	0.6812277	0.2553454	0.5916682	0.7817885	0.0335662	0.5627333	0.8325093	0.0734880	0.0881943	0.4106239	0.0251498	0.7692684	0.8111100	0.0574475	0.3975825	0.0187232	0.5766150	0.6589950	0.4506426	0.1207200	0.5310373	0.0909470	0.3300887	0.1740000	0.6511930	0.1781813	0.4995275	0.6874007	0.6804942	0.1340403	0.7389570	0.4204183	0.0253097	0.2293089	0.0034546	0.4150657	0.0521412	0.6575709	0.7197500	0.4649133	0.6557777	0.6569472	0.2909709	0.2752029	0.5089864	0.6984782	0.4765420	0.7495722	0.1598051	0.2288234	0.3098534	0.3153941	0.5891136	0.3599497	0.3977039	0.0235500	0.6860065	0.3768429	0.2122021	0.3059187	0.6386938	0.4818550	0.6866307	0.1199907	0.6507051	0.6406193	0.0297603	0.2581307	0.2016546	0.4315227	0.2353225	0.3651340	0.5162579	0.2870482	0.8497681	0.0444802	0.7121830	0.1119591	0.1458227	0.8331468	0.0082749	0.2288553	0.0573668	0.6776911	0.7172907	0.2168794	0.3000042	0.0356416	0.4016205
50	0.6528151	0.7293228	0.1577700	0.5391771	0.7414869	0.3262807	0.4515864	0.3449052	0.5268987	0.0726963	0.0579848	0.6519026	0.5600223	0.5474783	0.1811559	0.5665253	0.6479968	0.6586463	0.6305245	0.7428100	0.2416639	0.2904434	0.6710169	0.0006804	0.7424173	0.4943119	0.1058546	0.4945314	0.4840810	0.6420115	0.5531217	0.1209822	0.2551280	0.0539163	0.4132636	0.0723113	0.6672714	0.0942991	0.6307024	0.7125518	0.6442955	0.7158414	0.4463963	0.3559800	0.0896546	0.1410216	0.4369806	0.7770738	0.6767944	0.2604405	0.4328411	0.6088397	0.7246984	0.0050343	0.3155204	0.3583240	0.6048460	0.6830506	0.6534030	0.1771971	0.0430680	0.0745931	0.6656800	0.5040066	0.6231422	0.1577284	0.2906563	0.0366690	0.2356540	0.5174339	0.0177218	0.6786548	0.7866819	0.6449543	0.1514262	0.3337908	0.4986958	0.6381505	0.0715609	0.3699292	0.0377498	0.6571353	0.6335826	0.6741959	0.2007929	0.2923423	0.6543840	0.0350250	0.7421324	0.5949671	0.5584450	0.2240999	0.4302166	0.6970510	0.1995267	0.1900706	0.6811944	0.1560831	0.3643042	0.3099264	0.1694231	0.0471383	0.6853980	0.3204742	0.4079770	0.0541902	0.3271752	0.0009237	0.1952177	0.6150308	0.2220915	0.6304453	0.4234852	0.5626497	0.7154490	0.0129252	0.6606114	0.7140905	0.0998466	0.5289711	0.4620416	0.0126290	0.6932294	0.5982733	0.0794658	0.4127568	0.0291747	0.6726015	0.5862754	0.2618046	0.1058930	0.5232206	0.0947162	0.1739018	0.2477462	0.5487603	0.1251113	0.6024048	0.6803018	0.6758322	0.1647107	0.5895457	0.4843753	0.0161941	0.1082958	0.0387571	0.3249079	0.0468965	0.6018789	0.8082793	0.4237571	0.6754913	0.6897178	0.3012199	0.3258883	0.0771714	0.1381417	0.5232165	0.6074249	0.1894848	0.1879366	0.3304020	0.3513300	0.6289572	0.3247196	0.2500609	0.0185835	0.5460047	0.3363460	0.1618188	0.2334999	0.5894973	0.3990241	0.6514509	0.0435936	0.6792392	0.6735784	0.0191210	0.1967898	0.1322512	0.5538299	0.0771808	0.3517495	0.6011141	0.2340446	0.6660939	0.0387738	0.5075733	0.0894757	0.1918537	0.6166860	0.0051696	0.1242987	0.0412368	0.5762754	0.6354150	0.1485565	0.3793382	0.0092765	0.3885654
100	0.7240431	0.7215967	0.0763851	0.4899329	0.6251066	0.3162272	0.5061295	0.5275003	0.6411681	0.1780470	0.0748120	0.5665697	0.3750929	0.5452113	0.1891782	0.2081295	0.7190491	0.4821353	0.6198157	0.5679626	0.1974631	0.6559287	0.7310425	0.0560347	0.7180204	0.6061287	0.1649369	0.5352929	0.1970541	0.3840681	0.4244873	0.1659201	0.4482136	0.0167545	0.5183394	0.1974992	0.6265653	0.1721778	0.3660195	0.4101602	0.6540318	0.7234991	0.5782317	0.2197638	0.1154227	0.2091838	0.4254418	0.6095770	0.3448886	0.2980717	0.1745960	0.5116966	0.6091197	0.0146877	0.3921234	0.5552713	0.7190540	0.5431447	0.6885132	0.1374641	0.0389147	0.1235087	0.6060377	0.6851572	0.5812601	0.1652788	0.3444023	0.0994220	0.3508011	0.5645892	0.0196926	0.6372803	0.6064764	0.7089850	0.1710094	0.6914318	0.2499984	0.6986226	0.0504024	0.3888520	0.3639034	0.5503863	0.5788700	0.7776699	0.3071465	0.2251443	0.6572395	0.1560328	0.5434279	0.2029545	0.7395546	0.2466499	0.4917334	0.5887029	0.3995423	0.2332772	0.7545747	0.1316253	0.2979678	0.4314406	0.0714195	0.0834431	0.6523847	0.4288646	0.4825143	0.1759232	0.3934984	0.0035236	0.1758316	0.6821017	0.1795785	0.6703562	0.4937552	0.2734994	0.7434225	0.0014575	0.7927752	0.3052117	0.1206054	0.5790843	0.4463387	0.0298424	0.2372027	0.5690133	0.1155351	0.2844995	0.0101441	0.5097168	0.6274560	0.2230029	0.0852452	0.4685091	0.1420698	0.1308464	0.1941391	0.6203460	0.1335107	0.6271187	0.7906533	0.6899865	0.1341754	0.5557981	0.3856745	0.0062594	0.0679039	0.3162802	0.2633201	0.0186765	0.7158607	0.5902292	0.4803261	0.6655327	0.6185741	0.2586219	0.3136553	0.0617334	0.1156962	0.5631436	0.5302180	0.1652321	0.3117397	0.2957197	0.4414203	0.5440874	0.3697563	0.3077065	0.0424001	0.3566623	0.2947526	0.1578610	0.1186298	0.7561668	0.3534861	0.6022495	0.0169353	0.6748172	0.6664993	0.0272285	0.2766241	0.2157403	0.7475299	0.0662776	0.3831248	0.5981896	0.2382603	0.7096408	0.0663671	0.4954063	0.0715972	0.1945458	0.6810141	0.0101183	0.1436855	0.0143410	0.6856701	0.3326951	0.1171849	0.1787670	0.0498461	0.3208526
150	0.5496013	0.6608895	0.0229676	0.5497175	0.6817636	0.2361961	0.4437949	0.5651357	0.6240032	0.3712732	0.0535649	0.5740700	0.4035261	0.3783414	0.2366917	0.0751292	0.7257574	0.3840777	0.5975866	0.4599612	0.1260754	0.7583908	0.6398034	0.3700788	0.6328359	0.7133878	0.0945316	0.6367888	0.0851337	0.1662682	0.3321155	0.3797023	0.5287994	0.0142457	0.5686012	0.2270250	0.5628315	0.2800816	0.1814103	0.2373986	0.7084950	0.7769463	0.5318812	0.2356949	0.0601038	0.2526680	0.3730483	0.7622622	0.1408128	0.2246722	0.0360284	0.7644601	0.4962883	0.0028655	0.5341737	0.5054532	0.5737151	0.5557861	0.6854219	0.0764533	0.0558429	0.4235901	0.5350778	0.6950902	0.6251739	0.3052395	0.3307942	0.0372794	0.2656190	0.5783906	0.0156723	0.7586922	0.5007033	0.7625728	0.1063961	0.7008581	0.0826901	0.5929524	0.0742945	0.3277537	0.5856357	0.5621322	0.6024993	0.8466352	0.6551255	0.1693307	0.6978494	0.3628058	0.1599067	0.0627979	0.8681613	0.1788970	0.5204930	0.5856607	0.6912965	0.2419184	0.7243779	0.1310083	0.3504256	0.3387731	0.0405746	0.0290969	0.6688871	0.4929162	0.6083712	0.3355252	0.3423809	0.0006066	0.1072462	0.6493597	0.1664595	0.6816552	0.4979244	0.1504893	0.6425545	0.0009539	0.5511544	0.1554823	0.1534310	0.6294364	0.3029408	0.0120942	0.1126685	0.8096641	0.0777501	0.3064506	0.0019503	0.3602022	0.7109419	0.1535691	0.0693561	0.3335757	0.0884771	0.1759256	0.1793249	0.5400374	0.1191185	0.7164864	0.6657061	0.7221744	0.1729614	0.5657542	0.2789051	0.0014428	0.0593089	0.4999542	0.2854478	0.0133172	0.5997467	0.2859968	0.4914281	0.5897902	0.4587105	0.2185916	0.3303881	0.0570780	0.0180304	0.4562324	0.4151494	0.2044118	0.4191134	0.3170332	0.3506035	0.7032170	0.3962480	0.3893204	0.0206427	0.3612377	0.3444810	0.1597232	0.1662133	0.6148944	0.4708072	0.6162083	0.0304080	0.6657817	0.7950231	0.0377628	0.3206314	0.3349988	0.7313735	0.1588591	0.3284585	0.6365932	0.2589488	0.6277337	0.0931677	0.4327406	0.0671790	0.1618936	0.6467667	0.0165651	0.1405704	0.0413510	0.6279920	0.1519095	0.1829012	0.1221519	0.0546871	0.2248769
200	0.6617918	0.7361352	0.0235612	0.5671848	0.6514189	0.4282399	0.5929312	0.5910919	0.6940570	0.3408991	0.0528772	0.4856286	0.3173645	0.4092338	0.3887505	0.0127268	0.7370066	0.3749936	0.4974400	0.5756229	0.0773111	0.7125798	0.6920959	0.5702193	0.5608311	0.5522152	0.0888505	0.4869448	0.0478473	0.0567084	0.2599944	0.3758316	0.6080072	0.0008658	0.5907483	0.2659198	0.6492335	0.3734787	0.1095194	0.2691160	0.6546639	0.7328178	0.5049631	0.1499933	0.0751855	0.1944312	0.2153538	0.6721625	0.0823781	0.2814131	0.0078016	0.7030369	0.3913411	0.0069720	0.6226807	0.4949206	0.6600494	0.5501668	0.5649608	0.0922604	0.0310614	0.4138066	0.3923864	0.7203061	0.7067488	0.4783412	0.3464205	0.0689265	0.3082128	0.7331363	0.0209280	0.6766194	0.4115095	0.7476802	0.1145853	0.6927399	0.0692712	0.7340623	0.0541534	0.3473705	0.6468380	0.6430876	0.5778407	0.7951788	0.6091190	0.1338929	0.6730149	0.3699974	0.0875178	0.0364641	0.7705274	0.2082808	0.5131369	0.3332612	0.4224605	0.2248262	0.7758960	0.0945588	0.4268379	0.4812078	0.0259592	0.0541887	0.7602279	0.4053420	0.6905053	0.6338110	0.2668916	0.0003022	0.1301856	0.6458701	0.1845691	0.6627391	0.6530402	0.0783430	0.7052435	0.0064189	0.7070853	0.0678312	0.2787910	0.6813754	0.4155197	0.0224608	0.0608115	0.7399261	0.0889475	0.4698234	0.0035258	0.2673643	0.6225054	0.1424772	0.0573621	0.3246501	0.1166916	0.2440225	0.1119935	0.5719677	0.1169213	0.6509243	0.6050333	0.6673154	0.2070640	0.4768329	0.2316889	0.0007798	0.0562918	0.5215052	0.2496841	0.0271854	0.7430787	0.2924732	0.4790374	0.5338699	0.2837865	0.1936888	0.3126913	0.0631144	0.0164240	0.4642926	0.3556123	0.2200701	0.4956502	0.3034428	0.2368117	0.5754615	0.3474115	0.2567417	0.0146468	0.3609295	0.3413309	0.1730232	0.1237106	0.6078012	0.4673613	0.6298730	0.0283663	0.7037848	0.6151937	0.0220401	0.4047091	0.4878012	0.6799823	0.1113318	0.3884711	0.7178017	0.2557950	0.6842635	0.0693493	0.4112520	0.0193866	0.2447561	0.6960427	0.0578785	0.1238062	0.0281490	0.6365219	0.0540344	0.2063788	0.0305850	0.1735746	0.2167231
250	0.5950949	0.6611083	0.0147785	0.6494707	0.7300568	0.4145398	0.5478695	0.7321858	0.6868794	0.5604753	0.0511641	0.5156724	0.3041128	0.2797882	0.4544396	0.0054863	0.6125127	0.3625346	0.6781230	0.4062001	0.0580078	0.5906045	0.6109305	0.6188265	0.5969974	0.5512712	0.1373817	0.5049642	0.0230071	0.0149250	0.2080107	0.3011945	0.5039372	0.0001874	0.5593673	0.2352836	0.6313046	0.4023534	0.1399427	0.2700006	0.7067167	0.5818551	0.5129816	0.1329574	0.0719371	0.2026204	0.2881310	0.6567788	0.0294806	0.3337370	0.0289218	0.7329613	0.3065490	0.0009149	0.5757363	0.5875257	0.6015870	0.5161353	0.6218887	0.0907265	0.0193880	0.4583286	0.3590150	0.6995059	0.6050817	0.4637733	0.3044959	0.0358387	0.2869351	0.6486787	0.0655483	0.5868590	0.3396558	0.6607366	0.1277746	0.6831132	0.0286554	0.7695422	0.1007861	0.3454717	0.6553689	0.5413615	0.6681485	0.6576033	0.6363379	0.0926592	0.7733767	0.3974699	0.0411498	0.0130882	0.6518748	0.1906946	0.4197883	0.4147047	0.6199355	0.1930817	0.6533696	0.1768485	0.3483323	0.4982681	0.0042871	0.0695837	0.6708820	0.4699887	0.5226815	0.5228544	0.3314328	0.0000238	0.1768798	0.7070978	0.1735964	0.5696870	0.6302432	0.0494782	0.7288509	0.0001536	0.6468866	0.0425920	0.2652616	0.6719818	0.4291634	0.0488983	0.0656675	0.7866010	0.1039080	0.5324428	0.0000000	0.2401916	0.6821648	0.0995212	0.0856548	0.5299923	0.1033304	0.2416904	0.1061349	0.6997264	0.1476097	0.7183623	0.7926757	0.5971001	0.1483477	0.5293967	0.3237764	0.0052607	0.0583492	0.5422788	0.2550515	0.0432257	0.7209587	0.2557820	0.3894904	0.5971466	0.2641574	0.2574534	0.2777099	0.0712477	0.0054038	0.5237908	0.3414680	0.1986532	0.6623248	0.2737514	0.2799372	0.5094023	0.3582333	0.3304652	0.0201828	0.4494066	0.4944394	0.1855813	0.1565828	0.4896377	0.5251528	0.7248997	0.0232388	0.7168844	0.7140430	0.0136555	0.4106511	0.6517975	0.7505615	0.1161134	0.3606495	0.5951486	0.3756010	0.6340070	0.0697647	0.5056630	0.0622518	0.2473732	0.6414668	0.0597361	0.1075681	0.0333299	0.5891913	0.0344273	0.2709063	0.0412599	0.4394847	0.2138039
300	0.6868345	0.7119851	0.0123863	0.6711085	0.6506421	0.3652202	0.4772021	0.7432739	0.6447257	0.5578314	0.0426455	0.5645271	0.3270960	0.2728545	0.4608891	0.0099014	0.6404938	0.3490209	0.6241911	0.5171261	0.0563313	0.7259764	0.7908621	0.6795428	0.5738909	0.6414170	0.0790978	0.5247756	0.0395256	0.0117873	0.2721659	0.3647218	0.6434447	0.0005312	0.4944933	0.3593987	0.5827489	0.4227131	0.1163839	0.2159895	0.7155608	0.6723971	0.3940982	0.0902024	0.0847003	0.2073598	0.2983574	0.7370742	0.0209212	0.2398296	0.0181355	0.6619044	0.2358845	0.0005681	0.6694499	0.5731388	0.7017002	0.4511915	0.6885841	0.0781584	0.0300104	0.4810597	0.2515880	0.7357125	0.5849123	0.5784312	0.1992780	0.0794597	0.2427577	0.6019300	0.0292438	0.8120904	0.3171308	0.8059178	0.0890077	0.6591620	0.0351184	0.6631521	0.1026771	0.3440222	0.7836276	0.6419010	0.5797249	0.6119921	0.6098296	0.0473990	0.6343899	0.4483464	0.0388330	0.0433032	0.5655172	0.1774844	0.5085933	0.3127779	0.5101362	0.1730110	0.5862654	0.1977103	0.3925991	0.4243879	0.0093334	0.0811768	0.7885947	0.4318674	0.6189018	0.5491929	0.3069042	0.0009786	0.1638951	0.7918538	0.1771952	0.6174805	0.6792530	0.0582245	0.6356235	0.0019333	0.6535745	0.0241432	0.4116412	0.6718697	0.4205553	0.0385641	0.0585857	0.6142686	0.0732843	0.4108387	0.0036665	0.2921692	0.6108233	0.1432917	0.1100343	0.3610532	0.1393096	0.2215726	0.0488530	0.6047457	0.3118860	0.6820368	0.6134053	0.6371227	0.1392249	0.4373946	0.3330791	0.0000951	0.0503640	0.6368048	0.3967926	0.0206500	0.5755171	0.1884638	0.3968805	0.6044654	0.2337526	0.2606294	0.3847814	0.0573219	0.0076061	0.4497068	0.2671379	0.1691825	0.5801172	0.2523040	0.3576734	0.5635587	0.3831466	0.3018459	0.0325258	0.3985849	0.3066635	0.1617835	0.1411278	0.6723163	0.4617828	0.6804085	0.0497867	0.7552006	0.6752566	0.0201187	0.5003251	0.6642375	0.8407613	0.1333965	0.3953554	0.6548334	0.2459243	0.6935266	0.0667611	0.3309690	0.0303621	0.2366554	0.6280480	0.0205584	0.1482007	0.0238541	0.6570903	0.0495643	0.2789090	0.0205129	0.6637962	0.1595909
350	0.7151094	0.6885967	0.0331660	0.6795990	0.7485775	0.3739101	0.5938697	0.6307862	0.5979118	0.5823824	0.0701883	0.5157078	0.2944438	0.2698657	0.4871547	0.0041517	0.6357702	0.3156548	0.7083775	0.3778697	0.0525751	0.6345862	0.6714517	0.6554287	0.7402663	0.6600387	0.1080869	0.4237157	0.0340053	0.0093630	0.2525316	0.3249543	0.6280723	0.0000671	0.6153075	0.3777101	0.6175736	0.3998158	0.1060090	0.2249400	0.7310966	0.6938847	0.4253241	0.0714826	0.0819000	0.2068279	0.2703945	0.6453923	0.0381213	0.2878157	0.0208461	0.5874544	0.2416381	0.0011480	0.6515205	0.5397955	0.5563981	0.4767072	0.6313768	0.0851189	0.0468689	0.5233142	0.3420094	0.6836960	0.6605853	0.6206325	0.1771046	0.0430092	0.2682997	0.6113696	0.0428666	0.5931991	0.3058589	0.7454895	0.1264817	0.6427743	0.0380957	0.7579845	0.0918774	0.3229066	0.8508636	0.6664773	0.6285649	0.6999944	0.7578897	0.0507445	0.5695830	0.4137540	0.0246557	0.0552366	0.7520624	0.1675289	0.6616602	0.3012602	0.6032808	0.2434937	0.7387393	0.1353805	0.3984568	0.4956862	0.0080500	0.0543243	0.6656002	0.3496467	0.7145127	0.5452091	0.3730317	0.0008175	0.1303696	0.5786831	0.1925309	0.6624901	0.6877770	0.0594135	0.6348971	0.0024192	0.7099464	0.0251999	0.3421969	0.5842052	0.3625026	0.0324290	0.0689869	0.6258385	0.1100541	0.4060155	0.0019222	0.3190817	0.6059450	0.1298332	0.0911588	0.4800287	0.0991594	0.2439985	0.0512156	0.6699678	0.1894179	0.7707592	0.6767177	0.6517595	0.1391349	0.3704814	0.3036945	0.0000717	0.0537783	0.8126670	0.3113233	0.0087337	0.8051141	0.2003131	0.3687375	0.7739585	0.2264989	0.4492399	0.3903012	0.0734326	0.0215702	0.4117829	0.2618315	0.1787311	0.6353974	0.2615963	0.3054611	0.5251448	0.3257690	0.3143630	0.0231980	0.3595082	0.4523871	0.2391749	0.1286700	0.6860572	0.4921031	0.7020773	0.0066461	0.6380441	0.7281290	0.0127448	0.3671840	0.6820924	0.6720691	0.0954601	0.3989243	0.5538430	0.2510273	0.5384634	0.0390412	0.3933166	0.0584832	0.2279645	0.5872794	0.0232991	0.1458390	0.0290612	0.5547838	0.0156306	0.3543634	0.0325403	0.6160417	0.1694103
400	0.5339870	0.6233681	0.0237822	0.6067194	0.7535398	0.3843666	0.5615098	0.6527706	0.5658875	0.4550627	0.0751513	0.4434479	0.3470548	0.3791153	0.4176851	0.0119163	0.6119530	0.2900645	0.7014471	0.3642195	0.0438399	0.6532227	0.6450333	0.5554246	0.6438162	0.5147192	0.0763540	0.5240871	0.0633102	0.0278238	0.2243477	0.3327032	0.5075569	0.0006200	0.6808620	0.1968545	0.5613313	0.3511035	0.1563714	0.3843401	0.5777923	0.6601199	0.4859407	0.1100945	0.1195739	0.3091494	0.2208514	0.5939231	0.0256939	0.2371887	0.0187652	0.7116312	0.2628087	0.0033273	0.5979989	0.5524272	0.6941126	0.4432107	0.6957043	0.0758626	0.0709091	0.5576722	0.2586066	0.6379605	0.6489765	0.6148006	0.1519355	0.0186855	0.2422624	0.6248145	0.0065365	0.7537543	0.2524235	0.7437860	0.1087194	0.6554890	0.0254608	0.6622525	0.0660631	0.3886923	0.6878919	0.7150258	0.6403549	0.6710427	0.7692957	0.0455343	0.6828940	0.5079793	0.0209159	0.0228712	0.6316807	0.2485172	0.5871306	0.4014620	0.6051700	0.2738866	0.6654624	0.1350779	0.4165241	0.4510405	0.0065511	0.0502613	0.6924252	0.3121805	0.6675653	0.6295464	0.3985086	0.0001655	0.1086045	0.6125309	0.2399348	0.6690664	0.6363319	0.0280471	0.7822226	0.0010976	0.5946394	0.0165141	0.3497763	0.7434549	0.4136927	0.0345624	0.0546604	0.8064057	0.0930606	0.4487857	0.0003212	0.2793255	0.6987062	0.1220404	0.1236014	0.4719083	0.1178520	0.2448251	0.0545895	0.5899971	0.1421505	0.7052212	0.6703564	0.6815503	0.1514166	0.4718395	0.2964796	0.0000017	0.0558747	0.7225316	0.3315124	0.0172481	0.6767996	0.1978801	0.4552190	0.6745848	0.2644111	0.2861284	0.3614288	0.0339773	0.0055500	0.4684057	0.2580125	0.2129625	0.5783018	0.2838408	0.3285086	0.5564267	0.3348773	0.3371355	0.0210078	0.3297574	0.3610222	0.2408177	0.1138119	0.6733685	0.5457122	0.6934241	0.0099465	0.6692884	0.6206401	0.0101855	0.4947787	0.6523225	0.7337772	0.0906194	0.2719288	0.6159538	0.2679143	0.5483351	0.0287556	0.2773122	0.1064034	0.2431061	0.5817436	0.0301880	0.1211200	0.0580752	0.6734317	0.0307499	0.2357205	0.0459517	0.6465469	0.1983739
